season,round,position,team_id,team_name,played,wins,draws,losses,goals_for,goals_against,goal_diff,points
2023,Regular Season - 24,10,135,Cruzeiro,23,7,8,8,23,20,3,29
2023,Regular Season - 24,11,119,Internacional,23,7,8,8,19,25,-6,29
2023,Regular Season - 24,12,1193,Cuiaba,23,8,5,10,23,29,-6,29
2023,Regular Season - 24,13,126,Sao Paulo,22,7,7,8,26,23,3,28
2023,Regular Season - 24,14,131,Corinthians,22,6,8,8,23,25,-2,26
2023,Regular Season - 24,15,118,Bahia,24,6,7,11,28,33,-5,25
2023,Regular Season - 24,16,151,Goias,23,6,7,10,20,30,-10,25
2023,Regular Season - 24,17,128,Santos,24,6,6,12,23,40,-17,24
2023,Regular Season - 24,18,133,Vasco DA Gama,22,5,5,12,20,33,-13,20
2023,Regular Season - 24,19,125,America Mineiro,22,4,5,13,26,47,-21,17
2023,Regular Season - 24,20,147,Coritiba,22,3,5,14,23,46,-23,14
2023,Regular Season - 25,1,120,Botafogo,24,16,3,5,39,15,24,51
2023,Regular Season - 25,2,121,Palmeiras,24,12,8,4,38,18,20,44
2023,Regular Season - 25,3,130,Gremio,24,13,4,7,39,31,8,43
2023,Regular Season - 25,4,127,Flamengo,25,12,7,6,37,30,7,43
2023,Regular Season - 25,5,794,RB Bragantino,24,11,9,4,33,21,12,42
2023,Regular Season - 25,6,124,Fluminense,24,12,5,7,34,26,8,41
2023,Regular Season - 25,7,134,Atletico Paranaense,24,11,7,6,37,27,10,40
2023,Regular Season - 25,8,154,Fortaleza EC,24,11,5,8,29,23,6,38
2023,Regular Season - 25,9,1062,Atletico-MG,24,10,7,7,27,19,8,37
2023,Regular Season - 25,10,126,Sao Paulo,24,8,7,9,29,26,3,31
2023,Regular Season - 25,11,131,Corinthians,24,7,9,8,28,29,-1,30
2023,Regular Season - 25,12,135,Cruzeiro,24,7,8,9,23,21,2,29
2023,Regular Season - 25,13,119,Internacional,24,7,8,9,20,27,-7,29
2023,Regular Season - 25,14,1193,Cuiaba,24,8,5,11,23,30,-7,29
2023,Regular Season - 25,15,133,Vasco DA Gama,24,7,5,12,26,34,-8,26
2023,Regular Season - 25,16,151,Goias,24,6,8,10,20,30,-10,26
2023,Regular Season - 25,17,118,Bahia,25,6,7,12,28,34,-6,25
2023,Regular Season - 25,18,128,Santos,24,6,6,12,23,40,-17,24
2023,Regular Season - 25,19,125,America Mineiro,24,4,5,15,26,50,-24,17
2023,Regular Season - 25,20,147,Coritiba,24,3,5,16,25,53,-28,14
2023,Regular Season - 26,1,120,Botafogo,25,16,4,5,40,16,24,52
2023,Regular Season - 26,2,794,RB Bragantino,25,12,9,4,35,22,13,45
2023,Regular Season - 26,3,121,Palmeiras,25,12,8,5,39,20,19,44
2023,Regular Season - 26,4,130,Gremio,25,13,5,7,40,32,8,44
2023,Regular Season - 26,5,127,Flamengo,25,12,7,6,37,30,7,43
2023,Regular Season - 26,6,124,Fluminense,25,12,5,8,34,29,5,41
2023,Regular Season - 26,7,1062,Atletico-MG,25,11,7,7,29,19,10,40
2023,Regular Season - 26,8,134,Atletico Paranaense,25,11,7,7,37,29,8,40
2023,Regular Season - 26,9,154,Fortaleza EC,25,11,6,8,30,24,6,39
2023,Regular Season - 26,10,126,Sao Paulo,25,9,7,9,31,27,4,34
2023,Regular Season - 26,11,1193,Cuiaba,25,9,5,11,26,30,-4,32
2023,Regular Season - 26,12,135,Cruzeiro,25,7,9,9,24,22,2,30
2023,Regular Season - 26,13,131,Corinthians,25,7,9,9,29,31,-2,30
2023,Regular Season - 26,14,119,Internacional,25,7,8,10,20,29,-9,29
2023,Regular Season - 26,15,118,Bahia,26,7,7,12,34,38,-4,28
2023,Regular Season - 26,16,151,Goias,26,6,9,11,25,37,-12,27
2023,Regular Season - 26,17,128,Santos,25,7,6,12,27,41,-14,27
2023,Regular Season - 26,18,133,Vasco DA Gama,25,7,5,13,27,38,-11,26
2023,Regular Season - 26,19,125,America Mineiro,25,4,6,15,27,51,-24,18
2023,Regular Season - 26,20,147,Coritiba,25,4,5,16,27,53,-26,17
2023,Regular Season - 27,1,120,Botafogo,26,17,4,5,42,16,26,55
2023,Regular Season - 27,2,794,RB Bragantino,26,12,10,4,36,23,13,46
2023,Regular Season - 27,3,121,Palmeiras,26,12,8,6,40,22,18,44
2023,Regular Season - 27,4,134,Atletico Paranaense,27,12,8,7,40,31,9,44
2023,Regular Season - 27,5,127,Flamengo,26,12,8,6,38,31,7,44
2023,Regular Season - 27,6,130,Gremio,27,13,5,9,43,37,6,44
2023,Regular Season - 27,7,154,Fortaleza EC,26,12,6,8,33,26,7,42
2023,Regular Season - 27,8,124,Fluminense,26,12,5,9,34,31,3,41
2023,Regular Season - 27,9,1062,Atletico-MG,26,11,7,8,30,21,9,40
2023,Regular Season - 27,10,126,Sao Paulo,26,9,8,9,31,27,4,35
2023,Regular Season - 27,11,1193,Cuiaba,26,9,6,11,26,30,-4,33
2023,Regular Season - 27,12,119,Internacional,26,8,8,10,23,31,-8,32
2023,Regular Season - 27,13,135,Cruzeiro,26,7,10,9,24,22,2,31
2023,Regular Season - 27,14,131,Corinthians,26,7,10,9,30,32,-2,31
2023,Regular Season - 27,15,128,Santos,26,8,6,12,29,42,-13,30
2023,Regular Season - 27,16,118,Bahia,26,7,7,12,34,38,-4,28
2023,Regular Season - 27,17,133,Vasco DA Gama,26,7,6,13,27,38,-11,27
2023,Regular Season - 27,18,151,Goias,26,6,9,11,25,37,-12,27
2023,Regular Season - 27,19,147,Coritiba,26,5,5,16,29,54,-25,20
2023,Regular Season - 27,20,125,America Mineiro,26,4,6,16,29,54,-25,18
2023,Regular Season - 28,1,120,Botafogo,27,18,4,5,44,17,27,58
2023,Regular Season - 28,2,794,RB Bragantino,27,13,10,4,39,24,15,49
2023,Regular Season - 28,3,127,Flamengo,27,13,8,6,40,31,9,47
2023,Regular Season - 28,4,121,Palmeiras,27,12,8,7,40,24,16,44
2023,Regular Season - 28,5,134,Atletico Paranaense,27,12,8,7,40,31,9,44
2023,Regular Season - 28,6,130,Gremio,27,13,5,9,43,37,6,44
2023,Regular Season - 28,7,1062,Atletico-MG,27,12,7,8,32,21,11,43
2023,Regular Season - 28,8,154,Fortaleza EC,28,12,6,10,33,29,4,42
2023,Regular Season - 28,9,124,Fluminense,27,12,6,9,37,34,3,42
2023,Regular Season - 28,10,1193,Cuiaba,27,10,6,11,29,30,-1,36
2023,Regular Season - 28,11,126,Sao Paulo,27,9,8,10,31,29,2,35
2023,Regular Season - 28,12,118,Bahia,28,9,7,12,37,38,-1,34
2023,Regular Season - 28,13,131,Corinthians,27,7,11,9,33,35,-2,32
2023,Regular Season - 28,14,119,Internacional,27,8,8,11,23,32,-9,32
2023,Regular Season - 28,15,135,Cruzeiro,27,7,10,10,24,24,0,31
2023,Regular Season - 28,16,133,Vasco DA Gama,27,8,6,13,28,38,-10,30
2023,Regular Season - 28,17,151,Goias,27,7,9,11,27,37,-10,30
2023,Regular Season - 28,18,128,Santos,27,8,6,13,30,45,-15,30
2023,Regular Season - 28,19,147,Coritiba,27,5,5,17,29,57,-28,20
2023,Regular Season - 28,20,125,America Mineiro,27,4,6,17,30,56,-26,18
2023,Regular Season - 29,1,120,Botafogo,28,18,5,5,45,18,27,59
2023,Regular Season - 29,2,794,RB Bragantino,28,14,10,4,40,24,16,52
2023,Regular Season - 29,3,121,Palmeiras,29,14,8,7,47,24,23,50
2023,Regular Season - 29,4,127,Flamengo,28,14,8,6,41,31,10,50
2023,Regular Season - 29,5,134,Atletico Paranaense,28,12,9,7,41,32,9,45
2023,Regular Season - 29,6,130,Gremio,28,13,5,10,43,40,3,44
2023,Regular Season - 29,7,1062,Atletico-MG,28,12,7,9,32,22,10,43
2023,Regular Season - 29,8,154,Fortaleza EC,28,12,6,10,33,29,4,42
2023,Regular Season - 29,9,124,Fluminense,28,12,6,10,37,35,2,42
2023,Regular Season - 29,10,126,Sao Paulo,29,10,8,11,34,34,0,38
2023,Regular Season - 29,11,1193,Cuiaba,28,10,7,11,30,31,-1,37
2023,Regular Season - 29,12,119,Internacional,28,9,8,11,30,33,-3,35
2023,Regular Season - 29,13,135,Cruzeiro,28,8,10,10,25,24,1,34
2023,Regular Season - 29,14,118,Bahia,28,9,7,12,37,38,-1,34
2023,Regular Season - 29,15,131,Corinthians,28,7,12,9,34,36,-2,33
2023,Regular Season - 29,16,151,Goias,28,7,10,11,28,38,-10,31
2023,Regular Season - 29,17,133,Vasco DA Gama,28,8,6,14,28,39,-11,30
2023,Regular Season - 29,18,128,Santos,28,8,6,14,31,52,-21,30
2023,Regular Season - 29,19,147,Coritiba,28,5,5,18,29,59,-30,20
2023,Regular Season - 29,20,125,America Mineiro,28,4,7,17,31,57,-26,19
2023,Regular Season - 30,1,120,Botafogo,28,18,5,5,45,18,27,59
2023,Regular Season - 30,2,121,Palmeiras,30,15,8,7,48,24,24,53
2023,Regular Season - 30,3,794,RB Bragantino,29,14,10,5,41,26,15,52
2023,Regular Season - 30,4,127,Flamengo,29,14,8,7,43,34,9,50
2023,Regular Season - 30,5,134,Atletico Paranaense,29,13,9,7,44,34,10,48
2023,Regular Season - 30,6,130,Gremio,29,14,5,10,46,42,4,47
2023,Regular Season - 30,7,1062,Atletico-MG,29,13,7,9,34,23,11,46
2023,Regular Season - 30,8,124,Fluminense,29,13,6,10,42,38,4,45
2023,Regular Season - 30,9,154,Fortaleza EC,28,12,6,10,33,29,4,42
2023,Regular Season - 30,10,126,Sao Paulo,29,10,8,11,34,34,0,38
2023,Regular Season - 30,11,119,Internacional,29,10,8,11,32,34,-2,38
2023,Regular Season - 30,12,135,Cruzeiro,29,9,10,10,28,24,4,37
2023,Regular Season - 30,13,1193,Cuiaba,29,10,7,12,30,32,-2,37
2023,Regular Season - 30,14,131,Corinthians,29,8,12,9,35,36,-1,36
2023,Regular Season - 30,15,118,Bahia,30,9,7,14,37,42,-5,34
2023,Regular Season - 30,16,128,Santos,29,9,6,14,33,53,-20,33
2023,Regular Season - 30,17,151,Goias,29,7,10,12,31,43,-12,31
2023,Regular Season - 30,18,133,Vasco DA Gama,29,8,6,15,29,41,-12,30
2023,Regular Season - 30,19,147,Coritiba,29,5,5,19,30,61,-31,20
2023,Regular Season - 30,20,125,America Mineiro,29,4,7,18,33,60,-27,19
2023,Regular Season - 31,1,120,Botafogo,29,18,5,6,45,19,26,59
2023,Regular Season - 31,2,121,Palmeiras,30,15,8,7,48,24,24,53
2023,Regular Season - 31,3,794,RB Bragantino,29,14,10,5,41,26,15,52
2023,Regular Season - 31,4,127,Flamengo,29,14,8,7,43,34,9,50
2023,Regular Season - 31,5,130,Gremio,30,15,5,10,50,45,5,50
2023,Regular Season - 31,6,1062,Atletico-MG,30,14,7,9,36,23,13,49
2023,Regular Season - 31,7,134,Atletico Paranaense,30,13,10,7,45,35,10,49
2023,Regular Season - 31,8,124,Fluminense,31,13,6,12,42,41,1,45
2023,Regular Season - 31,9,154,Fortaleza EC,28,12,6,10,33,29,4,42
2023,Regular Season - 31,10,1193,Cuiaba,30,11,7,12,31,32,-1,40
2023,Regular Season - 31,11,126,Sao Paulo,30,10,9,11,35,35,0,39
2023,Regular Season - 31,12,119,Internacional,30,10,8,12,35,38,-3,38
2023,Regular Season - 31,13,135,Cruzeiro,29,9,10,10,28,24,4,37
2023,Regular Season - 31,14,131,Corinthians,30,8,13,9,36,37,-1,37
2023,Regular Season - 31,15,118,Bahia,31,10,7,14,38,42,-4,37
2023,Regular Season - 31,16,128,Santos,30,9,7,14,34,54,-20,34
2023,Regular Season - 31,17,151,Goias,30,7,11,12,32,44,-12,32
2023,Regular Season - 31,18,133,Vasco DA Gama,30,8,7,15,30,42,-12,31
2023,Regular Season - 31,19,147,Coritiba,30,6,5,19,34,64,-30,23
2023,Regular Season - 31,20,125,America Mineiro,30,4,7,19,36,64,-28,19
2023,Regular Season - 32,1,120,Botafogo,30,18,5,7,48,23,25,59
2023,Regular Season - 32,2,121,Palmeiras,31,16,8,7,52,27,25,56
2023,Regular Season - 32,3,794,RB Bragantino,30,15,10,5,43,26,17,55
2023,Regular Season - 32,4,1062,Atletico-MG,32,15,8,9,40,25,15,53
2023,Regular Season - 32,5,130,Gremio,31,16,5,10,52,46,6,53
2023,Regular Season - 32,6,127,Flamengo,30,14,8,8,44,36,8,50
2023,Regular Season - 32,7,134,Atletico Paranaense,31,13,10,8,45,36,9,49
2023,Regular Season - 32,8,124,Fluminense,31,13,6,12,42,41,1,45
2023,Regular Season - 32,9,154,Fortaleza EC,29,12,6,11,34,32,2,42
2023,Regular Season - 32,10,126,Sao Paulo,31,11,9,11,36,35,1,42
2023,Regular Season - 32,11,131,Corinthians,31,9,13,9,37,37,0,40
2023,Regular Season - 32,12,1193,Cuiaba,31,11,7,13,31,34,-3,40
2023,Regular Season - 32,13,119,Internacional,31,10,9,12,36,39,-3,39
2023,Regular Season - 32,14,135,Cruzeiro,30,9,10,11,28,25,3,37
2023,Regular Season - 32,15,118,Bahia,31,10,7,14,38,42,-4,37
2023,Regular Season - 32,16,128,Santos,31,10,7,14,36,55,-19,37
2023,Regular Season - 32,17,133,Vasco DA Gama,31,9,7,15,32,42,-10,34
2023,Regular Season - 32,18,151,Goias,31,7,11,13,32,46,-14,32
2023,Regular Season - 32,19,147,Coritiba,31,6,5,20,35,66,-31,23
2023,Regular Season - 32,20,125,America Mineiro,32,4,9,19,38,66,-28,21
2023,Regular Season - 33,1,121,Palmeiras,32,17,8,7,53,27,26,59
2023,Regular Season - 33,2,120,Botafogo,31,18,5,8,48,24,24,59
2023,Regular Season - 33,3,794,RB Bragantino,31,16,10,5,44,26,18,58
2023,Regular Season - 33,4,130,Gremio,32,17,5,10,53,46,7,56
2023,Regular Season - 33,5,1062,Atletico-MG,32,15,8,9,40,25,15,53
2023,Regular Season - 33,6,127,Flamengo,31,15,8,8,46,36,10,53
2023,Regular Season - 33,7,134,Atletico Paranaense,32,13,10,9,45,37,8,49
2023,Regular Season - 33,8,124,Fluminense,32,13,7,12,42,41,1,46
2023,Regular Season - 33,9,119,Internacional,33,11,10,12,38,40,-2,43
2023,Regular Season - 33,10,126,Sao Paulo,31,11,9,11,36,35,1,42
2023,Regular Season - 33,11,154,Fortaleza EC,30,12,6,12,34,34,0,42
2023,Regular Season - 33,12,1193,Cuiaba,32,11,8,13,31,34,-3,41
2023,Regular Season - 33,13,131,Corinthians,32,9,13,10,37,38,-1,40
2023,Regular Season - 33,14,128,Santos,32,10,8,14,36,55,-19,38
2023,Regular Season - 33,15,135,Cruzeiro,31,9,10,12,29,27,2,37
2023,Regular Season - 33,16,118,Bahia,32,10,7,15,38,43,-5,37
2023,Regular Season - 33,17,133,Vasco DA Gama,32,10,7,15,33,42,-9,37
2023,Regular Season - 33,18,151,Goias,32,8,11,13,33,46,-13,35
2023,Regular Season - 33,19,147,Coritiba,32,6,5,21,35,67,-32,23
2023,Regular Season - 33,20,125,America Mineiro,32,4,9,19,38,66,-28,21
2023,Regular Season - 34,1,120,Botafogo,32,18,5,9,51,28,23,59
2023,Regular Season - 34,2,121,Palmeiras,33,17,8,8,53,30,23,59
2023,Regular Season - 34,3,130,Gremio,33,18,5,10,57,49,8,59
2023,Regular Season - 34,4,794,RB Bragantino,32,16,10,6,44,27,17,58
2023,Regular Season - 34,5,127,Flamengo,32,16,8,8,49,36,13,56
2023,Regular Season - 34,6,1062,Atletico-MG,33,15,9,9,41,26,15,54
2023,Regular Season - 34,7,134,Atletico Paranaense,33,13,11,9,46,38,8,50
2023,Regular Season - 34,8,124,Fluminense,32,13,7,12,42,41,1,46
2023,Regular Season - 34,9,126,Sao Paulo,32,12,9,11,37,35,2,45
2023,Regular Season - 34,10,1193,Cuiaba,33,12,8,13,34,34,0,44
2023,Regular Season - 34,11,154,Fortaleza EC,31,12,7,12,35,35,0,43
2023,Regular Season - 34,12,119,Internacional,33,11,10,12,38,40,-2,43
2023,Regular Season - 34,13,131,Corinthians,33,9,14,10,38,39,-1,41
2023,Regular Season - 34,14,128,Santos,33,11,8,14,37,55,-18,41
2023,Regular Season - 34,15,135,Cruzeiro,32,9,10,13,29,28,1,37
2023,Regular Season - 34,16,118,Bahia,33,10,7,16,38,46,-8,37
2023,Regular Season - 34,17,133,Vasco DA Gama,32,10,7,15,33,42,-9,37
2023,Regular Season - 34,18,151,Goias,33,8,11,14,33,47,-14,35
2023,Regular Season - 34,19,147,Coritiba,34,8,5,21,39,67,-28,29
2023,Regular Season - 34,20,125,America Mineiro,33,4,9,20,38,69,-31,21
2023,Regular Season - 35,1,121,Palmeiras,34,18,8,8,56,30,26,62
2023,Regular Season - 35,2,120,Botafogo,34,18,7,9,55,32,23,61
2023,Regular Season - 35,3,127,Flamengo,34,17,9,8,51,37,14,60
2023,Regular Season - 35,4,794,RB Bragantino,34,16,11,7,46,30,16,59
2023,Regular Season - 35,5,130,Gremio,34,18,5,11,57,50,7,59
2023,Regular Season - 35,6,1062,Atletico-MG,34,16,9,9,43,27,16,57
2023,Regular Season - 35,7,134,Atletico Paranaense,34,13,12,9,47,39,8,51
2023,Regular Season - 35,8,124,Fluminense,34,14,8,12,44,42,2,50
2023,Regular Season - 35,9,1193,Cuiaba,34,13,8,13,36,35,1,47
2023,Regular Season - 35,10,126,Sao Paulo,34,12,10,12,37,36,1,46
2023,Regular Season - 35,11,154,Fortaleza EC,34,12,8,14,38,40,-2,44
2023,Regular Season - 35,12,131,Corinthians,35,10,14,11,40,44,-4,44
2023,Regular Season - 35,13,119,Internacional,34,11,10,13,38,43,-5,43
2023,Regular Season - 35,14,128,Santos,34,11,9,14,37,55,-18,42
2023,Regular Season - 35,15,135,Cruzeiro,34,10,11,13,32,30,2,41
2023,Regular Season - 35,16,118,Bahia,35,11,8,16,44,48,-4,41
2023,Regular Season - 35,17,133,Vasco DA Gama,34,11,8,15,37,45,-8,41
2023,Regular Season - 35,18,151,Goias,34,8,11,15,34,49,-15,35
2023,Regular Season - 35,19,147,Coritiba,34,8,5,21,39,67,-28,29
2023,Regular Season - 35,20,125,America Mineiro,34,4,9,21,39,71,-32,21
2023,Regular Season - 36,1,121,Palmeiras,35,18,9,8,58,32,26,63
2023,Regular Season - 36,2,127,Flamengo,35,18,9,8,54,37,17,63
2023,Regular Season - 36,3,120,Botafogo,35,18,8,9,56,33,23,62
2023,Regular Season - 36,4,1062,Atletico-MG,35,17,9,9,46,27,19,60
2023,Regular Season - 36,5,794,RB Bragantino,35,16,11,8,46,31,15,59
2023,Regular Season - 36,6,130,Gremio,35,18,5,12,57,53,4,59
2023,Regular Season - 36,7,124,Fluminense,35,15,8,12,46,43,3,53
2023,Regular Season - 36,8,134,Atletico Paranaense,35,13,13,9,47,39,8,52
2023,Regular Season - 36,9,1193,Cuiaba,35,13,9,13,36,35,1,48
2023,Regular Season - 36,10,126,Sao Paulo,35,12,11,12,37,36,1,47
2023,Regular Season - 36,11,131,Corinthians,36,11,14,11,44,46,-2,47
2023,Regular Season - 36,12,119,Internacional,35,12,10,13,39,43,-4,46
2023,Regular Season - 36,13,154,Fortaleza EC,35,12,9,14,40,42,-2,45
2023,Regular Season - 36,14,135,Cruzeiro,35,11,11,13,33,30,3,44
2023,Regular Season - 36,15,128,Santos,35,11,10,14,38,56,-18,43
2023,Regular Season - 36,16,133,Vasco DA Gama,36,11,9,16,39,49,-10,42
2023,Regular Season - 36,17,118,Bahia,35,11,8,16,44,48,-4,41
2023,Regular Season - 36,18,151,Goias,35,8,11,16,34,50,-16,35
2023,Regular Season - 36,19,147,Coritiba,35,8,5,22,40,69,-29,29
2023,Regular Season - 36,20,125,America Mineiro,35,4,9,22,39,74,-35,21
2023,Regular Season - 37,1,121,Palmeiras,36,19,9,8,62,32,30,66
2023,Regular Season - 37,2,120,Botafogo,36,18,9,9,57,34,23,63
2023,Regular Season - 37,3,1062,Atletico-MG,36,18,9,9,49,27,22,63
2023,Regular Season - 37,4,127,Flamengo,36,18,9,9,54,40,14,63
2023,Regular Season - 37,5,130,Gremio,36,19,5,12,59,54,5,62
2023,Regular Season - 37,6,794,RB Bragantino,36,16,11,9,47,33,14,59
2023,Regular Season - 37,7,124,Fluminense,36,16,8,12,49,43,6,56
2023,Regular Season - 37,8,134,Atletico Paranaense,36,13,14,9,48,40,8,53
2023,Regular Season - 37,9,119,Internacional,37,14,10,13,43,44,-1,52
2023,Regular Season - 37,10,126,Sao Paulo,36,13,11,12,38,36,2,50
2023,Regular Season - 37,11,154,Fortaleza EC,36,13,9,14,42,43,-1,48
2023,Regular Season - 37,12,1193,Cuiaba,36,13,9,14,36,37,-1,48
2023,Regular Season - 37,13,131,Corinthians,37,11,14,12,45,48,-3,47
2023,Regular Season - 37,14,135,Cruzeiro,36,11,12,13,34,31,3,45
2023,Regular Season - 37,15,128,Santos,36,11,10,15,38,59,-21,43
2023,Regular Season - 37,16,133,Vasco DA Gama,36,11,9,16,39,49,-10,42
2023,Regular Season - 37,17,118,Bahia,36,11,8,17,44,49,-5,41
2023,Regular Season - 37,18,151,Goias,36,8,11,17,35,52,-17,35
2023,Regular Season - 37,19,147,Coritiba,36,8,6,22,41,70,-29,30
2023,Regular Season - 37,20,125,America Mineiro,36,4,9,23,39,78,-39,21
2023,Regular Season - 38,1,121,Palmeiras,37,20,9,8,63,32,31,69
2023,Regular Season - 38,2,1062,Atletico-MG,37,19,9,9,51,28,23,66
2023,Regular Season - 38,3,127,Flamengo,37,19,9,9,56,41,15,66
2023,Regular Season - 38,4,130,Gremio,37,20,5,12,60,54,6,65
2023,Regular Season - 38,5,120,Botafogo,37,18,10,9,57,34,23,64
2023,Regular Season - 38,6,794,RB Bragantino,37,17,11,9,48,33,15,62
2023,Regular Season - 38,7,134,Atletico Paranaense,37,14,14,9,51,40,11,56
2023,Regular Season - 38,8,124,Fluminense,37,16,8,13,49,44,5,56
2023,Regular Season - 38,9,119,Internacional,37,14,10,13,43,44,-1,52
2023,Regular Season - 38,10,154,Fortaleza EC,37,14,9,14,43,43,0,51
2023,Regular Season - 38,11,126,Sao Paulo,37,13,11,13,39,38,1,50
2023,Regular Season - 38,12,1193,Cuiaba,37,13,9,15,37,39,-2,48
2023,Regular Season - 38,13,131,Corinthians,37,11,14,12,45,48,-3,47
2023,Regular Season - 38,14,135,Cruzeiro,37,11,13,13,34,31,3,46
2023,Regular Season - 38,15,128,Santos,37,11,10,16,38,62,-24,43
2023,Regular Season - 38,16,133,Vasco DA Gama,37,11,9,17,39,50,-11,42
2023,Regular Season - 38,17,118,Bahia,37,11,8,18,46,52,-6,41
2023,Regular Season - 38,18,151,Goias,38,9,11,18,36,53,-17,38
2023,Regular Season - 38,19,147,Coritiba,37,8,6,23,41,71,-30,30
2023,Regular Season - 38,20,125,America Mineiro,38,5,9,24,42,81,-39,24
2024,Regular Season - 1,1,119,Internacional,1,1,0,0,2,1,1,3
2024,Regular Season - 1,2,120,Botafogo,0,0,0,0,0,0,0,0
2024,Regular Season - 1,3,121,Palmeiras,0,0,0,0,0,0,0,0
2024,Regular Season - 1,4,124,Fluminense,0,0,0,0,0,0,0,0
2024,Regular Season - 1,5,126,Sao Paulo,0,0,0,0,0,0,0,0
2024,Regular Season - 1,6,127,Flamengo,0,0,0,0,0,0,0,0
2024,Regular Season - 1,7,130,Gremio,0,0,0,0,0,0,0,0
2024,Regular Season - 1,8,131,Corinthians,0,0,0,0,0,0,0,0
2024,Regular Season - 1,9,133,Vasco DA Gama,0,0,0,0,0,0,0,0
2024,Regular Season - 1,10,134,Atletico Paranaense,0,0,0,0,0,0,0,0
2024,Regular Season - 1,11,135,Cruzeiro,0,0,0,0,0,0,0,0
2024,Regular Season - 1,12,136,Vitoria,0,0,0,0,0,0,0,0
2024,Regular Season - 1,13,140,Criciuma,0,0,0,0,0,0,0,0
2024,Regular Season - 1,14,144,Atletico Goianiense,0,0,0,0,0,0,0,0
2024,Regular Season - 1,15,152,Juventude,0,0,0,0,0,0,0,0
2024,Regular Season - 1,16,154,Fortaleza EC,0,0,0,0,0,0,0,0
2024,Regular Season - 1,17,794,RB Bragantino,0,0,0,0,0,0,0,0
2024,Regular Season - 1,18,1062,Atletico-MG,0,0,0,0,0,0,0,0
2024,Regular Season - 1,19,1193,Cuiaba,0,0,0,0,0,0,0,0
2024,Regular Season - 1,20,118,Bahia,1,0,0,1,1,2,-1,0
2024,Regular Season - 2,1,134,Atletico Paranaense,1,1,0,0,4,0,4,3
2024,Regular Season - 2,2,119,Internacional,1,1,0,0,2,1,1,3
2024,Regular Season - 2,3,121,Palmeiras,1,1,0,0,1,0,1,3
2024,Regular Season - 2,4,127,Flamengo,1,1,0,0,2,1,1,3
2024,Regular Season - 2,5,133,Vasco DA Gama,1,1,0,0,2,1,1,3
2024,Regular Season - 2,6,135,Cruzeiro,1,1,0,0,3,2,1,3
2024,Regular Season - 2,7,154,Fortaleza EC,1,1,0,0,2,1,1,3
2024,Regular Season - 2,8,118,Bahia,2,1,0,1,3,3,0,3
2024,Regular Season - 2,9,131,Corinthians,1,0,1,0,0,0,0,1
2024,Regular Season - 2,10,140,Criciuma,1,0,1,0,1,1,0,1
2024,Regular Season - 2,11,152,Juventude,1,0,1,0,1,1,0,1
2024,Regular Season - 2,12,794,RB Bragantino,1,0,1,0,2,2,0,1
2024,Regular Season - 2,13,1062,Atletico-MG,1,0,1,0,0,0,0,1
2024,Regular Season - 2,14,124,Fluminense,2,0,1,1,3,4,-1,1
2024,Regular Season - 2,15,120,Botafogo,1,0,0,1,2,3,-1,0
2024,Regular Season - 2,16,126,Sao Paulo,1,0,0,1,1,2,-1,0
2024,Regular Season - 2,17,130,Gremio,1,0,0,1,1,2,-1,0
2024,Regular Season - 2,18,136,Vitoria,1,0,0,1,0,1,-1,0
2024,Regular Season - 2,19,144,Atletico Goianiense,1,0,0,1,1,2,-1,0
2024,Regular Season - 2,20,1193,Cuiaba,1,0,0,1,0,4,-4,0
2024,Regular Season - 3,1,119,Internacional,2,2,0,0,3,1,2,6
2024,Regular Season - 3,2,127,Flamengo,2,2,0,0,4,2,2,6
2024,Regular Season - 3,3,152,Juventude,2,1,1,0,3,1,2,4
2024,Regular Season - 3,4,135,Cruzeiro,2,1,1,0,4,3,1,4
2024,Regular Season - 3,5,154,Fortaleza EC,2,1,1,0,3,2,1,4
2024,Regular Season - 3,6,794,RB Bragantino,2,1,1,0,4,3,1,4
2024,Regular Season - 3,7,124,Fluminense,3,1,1,1,5,5,0,4
2024,Regular Season - 3,8,134,Atletico Paranaense,2,1,0,1,4,2,2,3
2024,Regular Season - 3,9,130,Gremio,2,1,0,1,3,2,1,3
2024,Regular Season - 3,10,118,Bahia,2,1,0,1,3,3,0,3
2024,Regular Season - 3,11,120,Botafogo,2,1,0,1,3,3,0,3
2024,Regular Season - 3,12,121,Palmeiras,2,1,0,1,1,1,0,3
2024,Regular Season - 3,13,133,Vasco DA Gama,3,1,0,2,4,5,-1,3
2024,Regular Season - 3,14,140,Criciuma,2,0,2,0,2,2,0,2
2024,Regular Season - 3,15,1062,Atletico-MG,2,0,2,0,1,1,0,2
2024,Regular Season - 3,16,131,Corinthians,2,0,1,1,0,2,-2,1
2024,Regular Season - 3,17,136,Vitoria,1,0,0,1,0,1,-1,0
2024,Regular Season - 3,18,126,Sao Paulo,2,0,0,2,2,4,-2,0
2024,Regular Season - 3,19,144,Atletico Goianiense,2,0,0,2,1,3,-2,0
2024,Regular Season - 3,20,1193,Cuiaba,1,0,0,1,0,4,-4,0
2024,Regular Season - 4,1,127,Flamengo,3,2,1,0,4,2,2,7
2024,Regular Season - 4,2,794,RB Bragantino,3,2,1,0,5,3,2,7
2024,Regular Season - 4,3,120,Botafogo,3,2,0,1,8,4,4,6
2024,Regular Season - 4,4,134,Atletico Paranaense,3,2,0,1,5,2,3,6
